allow_restart	bootstrap	class_weight	criterion	data_transform	imputation_method	impute_labels	impute_seed	learning_rate	max_depth	max_features	min_impurity_split	min_samples_leaf	min_smaples_split	min_weight_fraction_leaf	model_suffix	n_estimators	n_jobs	oob_score	optimizer	percent_to_delete	prediction_mode	random_state	read_parameters	remove_labels	remove_seed	remove_type	restore_forest	sample_weight	seed	shuffle_labels	shuffle_seed	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	10	493	7	False	Adagrad	0.05	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	70.35881328582764	1.0	0.698544698545	0.999602859412	0.5460877641049999	0.9998013902680001	0.612978889758	0.9996919446770001	0.4509098351100001	1.0	0.778720787208	0.99980340116	0.8801612678990001	0.999901690916	0.826339489656	0.9997690564030001	0.557004910441	1.0	0.817679558011	0.997622649665	0.27492260061900003	0.9988099102019999	0.411492122335	0.9986322657150001	0.437183770836	1.0	0.551236749117	0.998828353837	0.0894495412844	0.999413833529	0.153922052294	0.9993150647700001	0.180596478457	1.0	0.767764298094	0.9983290488429999	0.324423288173	0.999163825818	0.45611325611299997	0.998929288106	0.423436369492
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	11	493	7	False	Adagrad	0.15	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	61.63007807731629	1.0	0.695338345865	0.999556737589	0.536800557232	0.9997783196629999	0.605870020964	0.9996559108959999	0.442981886441	1.0	0.7736424649179999	0.999780231855	0.8814124843600001	0.999890103852	0.824018715883	0.999741901172	0.549194664887	1.0	0.8188679245280001	0.997596731555	0.26873065015500003	0.998796920115	0.40466200466200003	0.9986162906720001	0.43242865368699995	1.0	0.571955719557	0.998905908096	0.088876146789	0.9994526546250001	0.153846153846	0.9993606880220001	0.185545170779	1.0	0.771402550091	0.9987126305249999	0.310142804833	0.999355900666	0.442413162706	0.9991740887780001	0.41474790814999996
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	12	493	7	False	Adagrad	0.25	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	52.652474164962776	1.0	0.6896447922939999	0.9994989979960001	0.531924773624	0.999749436232	0.6006029623800001	0.999610511234	0.435482816698	1.0	0.772915147095	0.9998753039470001	0.883914917281	0.9999376480859999	0.824696802646	0.999853801331	0.550197146141	1.0	0.8053278688519999	0.998355713894	0.24334365325100002	0.999177180472	0.373751783167	0.9990542573010001	0.406069915113	1.0	0.570796460177	0.9990034877930001	0.0739678899083	0.999501495513	0.130964467005	0.999418160986	0.16867434496199998	1.0	0.7708138447149999	0.998869691587	0.301720981326	0.999434526214	0.433684210526	0.999274043925	0.408275338129
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	13	493	7	False	Adagrad	0.35	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	44.86173582077026	1.0	0.695489891135	0.999537785995	0.519154864175	0.999768839575	0.594522733316	0.9996405591930001	0.433172918112	1.0	0.7683313032889999	0.9999281660799999	0.8769637147229999	0.99996408175	0.81906122184	0.999915609864	0.53566831025	1.0	0.808558558559	0.9984142086900001	0.222291021672	0.9992064751629999	0.34871296745999997	0.999088320314	0.388468840621	1.0	0.567307692308	0.9991369390100001	0.0676605504587	0.999568283206	0.120901639344	0.999496157555	0.160388190444	1.0	0.7837022132800001	0.999813571961	0.285243500549	0.9999067772910001	0.418255033557	0.9998802894769999	0.401576749666
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	14	493	7	False	Adagrad	0.45	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	37.758719444274895	1.0	0.6962512015379999	0.999726514426	0.50452751335	0.999863238512	0.585083467959	0.9997874690719999	0.42555926836499997	1.0	0.766326778344	0.999915081522	0.8776588349779999	0.999957538958	0.818223057482	0.999900273442	0.5326786972290001	1.0	0.797136038186	0.99850857569	0.206811145511	0.9992537313429999	0.328416912488	0.99914190391	0.370635469999	1.0	0.5637254901959999	0.999319033027	0.0659403669725	0.999659400545	0.11806981519500001	0.9996025643340001	0.157480177622	1.0	0.783405172414	1.0	0.266202856097	1.0	0.39737633233099995	1.0	0.386697032279
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	15	493	7	False	Adagrad	0.55	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	31.858426332473755	1.0	0.685396929108	0.999663865546	0.48711400046400005	0.999831904522	0.569489685125	0.999739593801	0.40705854308300005	1.0	0.7591900687	0.9998963300849999	0.8757124982619999	0.9999481623559999	0.813298902518	0.999878068142	0.517904465632	1.0	0.8114754098360001	1.0	0.183900928793	1.0	0.299848561333	1.0	0.353068757802	1.0	0.5666666666669999	0.9991690901540001	0.0682339449541	0.9995843724019999	0.121801432958	0.999514910334	0.160928671696	1.0	0.791044776119	1.0	0.252288538997	1.0	0.382565241532	1.0	0.378772914146
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	16	493	7	False	Adagrad	0.65	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	24.559072256088253	1.0	0.6756935270810001	0.9997863704340001	0.47504063153000003	0.9998931738060001	0.557873210634	0.999833439814	0.39257455259	1.0	0.749346948468	0.999867619804	0.877380786876	0.999933805521	0.8083253282100001	0.99984283434	0.500966469905	1.0	0.7960526315790001	1.0	0.149845201238	1.0	0.252214695154	1.0	0.313690670242	1.0	0.52736318408	0.999462943072	0.0607798165138	0.999731399409	0.10899742930600001	0.999686755736	0.142875836993	1.0	0.779487179487	1.0	0.22262907359900003	1.0	0.346340074053	1.0	0.349814983987
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	17	493	7	False	Adagrad	0.75	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	17.713519573211673	1.0	0.659475605709	1.0	0.461342001393	1.0	0.542896174863	1.0	0.372010196957	1.0	0.739008746356	1.0	0.880995412206	1.0	0.8037798072040001	1.0	0.484201524269	1.0	0.7782101167319999	1.0	0.123839009288	1.0	0.213675213675	1.0	0.28015581543900003	1.0	0.515923566879	1.0	0.0464449541284	1.0	0.0852183061547	1.0	0.122320997312	1.0	0.7621951219509999	1.0	0.183083119736	1.0	0.295246530853	1.0	0.309254460863
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	18	493	7	False	Adagrad	0.85	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	11.416030645370483	1.0	0.64409122322	1.0	0.43278384026	1.0	0.5177058741839999	1.0	0.344496662689	1.0	0.7302439593790001	1.0	0.8697344640620001	1.0	0.7939086294419999	1.0	0.45703593236199996	1.0	0.7848837209299999	1.0	0.0835913312693	1.0	0.151091214326	1.0	0.23074598319200001	1.0	0.4765625	1.0	0.03497706422019999	1.0	0.0651709401709	1.0	0.09875678432160001	1.0	0.762749445676	1.0	0.125961186379	1.0	0.21621621621599998	1.0	0.254476276753
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	19	493	7	False	Adagrad	0.95	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	6.15884256362915	1.0	0.599724423011	1.0	0.40422567912699997	1.0	0.48294036061000006	1.0	0.293726123397	1.0	0.7078146611339999	1.0	0.8537466981790001	1.0	0.773961812339	1.0	0.397498951551	1.0	0.653333333333	1.0	0.0303405572755	1.0	0.0579881656805	1.0	0.121286756304	1.0	0.407766990291	1.0	0.0240825688073	1.0	0.0454791553871	1.0	0.07039240455910001	1.0	0.7329545454549999	1.0	0.047235444891999996	1.0	0.0887512899897	1.0	0.14855197479499999
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	20	493	7	False	Adagrad	0.025	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	70.47524666786194	1.0	0.701426024955	0.999612883246	0.5481773856509999	0.999806404151	0.6154046657109999	0.9996997871050001	0.45450803410499996	1.0	0.7781737741179999	0.999760582264	0.8803002919509999	0.9998802768	0.8260926288320001	0.9997187184849999	0.556173491752	1.0	0.817051509769	0.997464610184	0.284829721362	0.9987306960019999	0.422405876951	0.998542035861	0.44513036861500005	1.0	0.5574324324319999	0.998858881704	0.0946100917431	0.9994291151279999	0.16176470588199998	0.999332865371	0.18758309569899997	1.0	0.7616984402079999	0.998369905956	0.321860124497	0.999184288135	0.45250965251	0.998955827189	0.418749626827
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	21	493	7	False	Adagrad	0.125	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	61.99086284637451	1.0	0.692080378251	0.99957011435	0.543765962387	0.999785010964	0.609023534001	0.999665993618	0.44416229123000006	1.0	0.775575134606	0.999786848556	0.8811344362569999	0.999893412918	0.8249918646269999	0.999749144242	0.552363052121	1.0	0.809792843691	0.997664097174	0.266253869969	0.9988306828810001	0.400745573159	0.998655208105	0.427152729304	1.0	0.561797752809	0.998936396511	0.08600917431189999	0.9994679152920001	0.14917951268	0.999378584488	0.17980698634700001	1.0	0.770889487871	0.998744594783	0.314170633468	0.999371903134	0.44640998959399997	0.999195475542	0.417459338953
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	22	493	7	False	Adagrad	0.225	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	54.40042662620544	1.0	0.694848484848	0.9995150809810001	0.5323891339679999	0.99975748169	0.602865781517	0.999623046521	0.440089789135	1.0	0.7740326113410001	0.999819004525	0.8843319894339999	0.9999094940719999	0.825514243073	0.999787778169	0.552568506961	1.0	0.80396039604	0.9981471678139999	0.251393188854	0.9990727248639999	0.38301886792499995	0.9989339647799999	0.41253969552	1.0	0.5806451612899999	0.9990354473109999	0.0825688073394	0.999517490953	0.144578313253	0.9994368414679999	0.18089914511	1.0	0.771719038817	0.99890539484	0.30574880996	0.9994523977159999	0.437975347495	0.999297113439	0.41166063041199996
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	23	493	7	False	Adagrad	0.325	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	46.6621036529541	1.0	0.6887376237620001	0.9994436408149999	0.516833062456	0.999721743002	0.590529247911	0.999567348741	0.426306255103	1.0	0.771010962241	0.999930786268	0.880022243848	0.999965391936	0.821917808219	0.999918751271	0.5432388645449999	1.0	0.815144766147	0.998170731707	0.22662538699700002	0.999084528532	0.354651162791	0.9989480331	0.394523716705	1.0	0.570754716981	0.998894111142	0.06938073394500001	0.9994467496539999	0.123721881391	0.9993541594299998	0.163256937979	1.0	0.787463271303	0.999282639885	0.294397656536	0.9996411912450001	0.428571428571	0.999539220148	0.410192954555
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	24	493	7	False	Adagrad	0.425	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	39.24806594848633	1.0	0.695858362314	0.9996076379809999	0.511028558161	0.999803780496	0.589290495315	0.999695080117	0.42890063873499995	1.0	0.7659496901199999	0.999918804807	0.8762685944670001	0.999959400755	0.817403708987	0.999904595769	0.530747932323	1.0	0.795724465558	0.998565794191	0.207430340557	0.99928238249	0.329076620825	0.999175489606	0.370763848399	1.0	0.5960591132999999	0.99935191186	0.06938073394500001	0.9996758508910001	0.124293785311	0.9996214355490001	0.169083281952	1.0	0.7799145299150001	1.0	0.267301354815	1.0	0.398145623125	1.0	0.38608958626900003
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	25	493	7	False	Adagrad	0.525	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	32.997716665267944	1.0	0.691091026469	0.999683143219	0.497097747852	0.999841546506	0.578257933828	0.9997538498109999	0.4172171876	1.0	0.7596211485430001	0.9999019223219999	0.8808563881550001	0.9999509587559999	0.815758980301	0.999884427409	0.523310038575	1.0	0.818421052632	0.9995689655169999	0.192569659443	0.999784436301	0.311779448622	0.9997519794859999	0.363635489495	1.0	0.58	0.999210422424	0.0665137614679	0.999605055292	0.119341563786	0.999539276604	0.161895539565	1.0	0.7759197324410001	1.0	0.254851702673	1.0	0.38368246968	1.0	0.374630074327
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	26	493	7	False	Adagrad	0.625	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	25.98034691810608	1.0	0.678349164756	0.999601275917	0.48084513582500005	0.999800598205	0.56277173913	0.9996891265160001	0.397901501994	1.0	0.7530585580239999	0.999876375325	0.8814124843600001	0.9999381838410001	0.812195746861	0.9998533553650001	0.511581692723	1.0	0.80062305296	1.0	0.15913312693499998	1.0	0.265495867769	1.0	0.324781773236	1.0	0.5618556701030001	0.9994979919679999	0.0625	0.999748932965	0.11248710010299999	0.9997072761329999	0.152831185905	1.0	0.7743902439020001	1.0	0.23251556206500001	1.0	0.357645733596	1.0	0.356018306145
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	27	493	7	False	Adagrad	0.725	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	19.453938007354733	1.0	0.6647784071980001	1.0	0.463199442768	1.0	0.545977011494	1.0	0.37731933068400003	1.0	0.743816254417	1.0	0.877936883081	1.0	0.8053306127650001	1.0	0.4908632875399999	1.0	0.78021978022	1.0	0.131888544892	1.0	0.22563559321999996	1.0	0.289830625256	1.0	0.503105590062	1.0	0.0464449541284	1.0	0.0850393700787	1.0	0.119661752204	1.0	0.747787610619	1.0	0.185646283413	1.0	0.29744793194499997	1.0	0.306333566667
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	28	493	7	False	Adagrad	0.825	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	12.830803155899048	1.0	0.6505722460660001	1.0	0.42233573252800005	1.0	0.512177952978	1.0	0.344224241034	1.0	0.736056009335	1.0	0.8769637147229999	1.0	0.800355262323	1.0	0.474834972904	1.0	0.768041237113	1.0	0.09226006191950001	1.0	0.164731896075	1.0	0.238971734214	1.0	0.5	1.0	0.0470183486239	1.0	0.08595387840669999	1.0	0.119752266927	1.0	0.761538461538	1.0	0.14500183083100002	1.0	0.24361734850800001	1.0	0.273429654831
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	29	493	7	False	Adagrad	0.925	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	6.954205513000487	1.0	0.607594936709	1.0	0.423496633388	1.0	0.49911068545599996	1.0	0.309590236842	1.0	0.7181270282800001	1.0	0.861393020993	1.0	0.7832627520379999	1.0	0.4253532971	1.0	0.7590361445780001	1.0	0.03900928792569999	1.0	0.0742049469965	1.0	0.153409065011	1.0	0.4	1.0	0.0137614678899	1.0	0.0266075388027	1.0	0.0520747907694	1.0	0.728682170543	1.0	0.0688392530209	1.0	0.125794580127	1.0	0.178961495401
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	30	493	7	False	Adagrad	0.075	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	66.03702783584596	1.0	0.6957434052760001	0.999592103116	0.5388901787789999	0.999796009955	0.607353133586	0.9996836120200001	0.44449791677	1.0	0.7769080234829999	0.9997981531010001	0.883080772974	0.9998990663639999	0.826598997983	0.9997627897239999	0.5565007867539999	1.0	0.815642458101	0.997564755369	0.271207430341	0.998780893273	0.407063197026	0.9985983987710001	0.433364544855	1.0	0.555160142349	0.998792756539	0.0894495412844	0.99939601369	0.154074074074	0.999294639926	0.18166044240200002	1.0	0.762237762238	0.998411858126	0.31929696082	0.9992052980130001	0.45006451612899995	0.99898308157	0.41716128043000006
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	31	493	7	False	Adagrad	0.175	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	58.35698127746582	1.0	0.690576230492	0.999545123726	0.5342465753419999	0.999772510123	0.602434873675	0.999646115329	0.43756203437799995	1.0	0.775018350869	0.999830239928	0.880717364104	0.999915112759	0.824494045682	0.999800528231	0.550997540619	1.0	0.80888030888	0.998008959681	0.259442724458	0.9990034877930001	0.392873886545	0.998854583287	0.421095258955	1.0	0.5610687022899999	0.998871586549	0.0842889908257	0.999435474766	0.14656031904300001	0.999340745185	0.17777081245700002	1.0	0.765996343693	0.998673153472	0.30684730867800003	0.999336136313	0.438169934641	0.999148846183	0.40986245460500004
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	32	493	7	False	Adagrad	0.275	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	50.34966492652893	1.0	0.691766146312	0.9994827229459999	0.524727188298	0.999741294562	0.596778452601	0.999597428581	0.433226591818	1.0	0.7738037109379999	0.9998708093790001	0.881273460309	0.9999354005169999	0.8240493987649999	0.999848839351	0.5493537888660001	1.0	0.803347280335	0.998299319728	0.237770897833	0.9991489361700001	0.366937410416	0.999021787737	0.40054160459700006	1.0	0.566371681416	0.9989740959219999	0.0733944954128	0.9994867847059999	0.12994923857899998	0.9994005115860001	0.166940588235	1.0	0.7736742424240001	0.998830409357	0.299157817649	0.999414862493	0.431476102456	0.999248869931	0.40765827736999993
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	33	493	7	False	Adagrad	0.375	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	43.192227125167854	1.0	0.6893656716419999	0.999639769452	0.51474344091	0.9998198522789999	0.589392529576	0.9997197279600001	0.425660083096	1.0	0.768258597642	0.999925228054	0.878910051439	0.999962612629	0.819867721437	0.9999122564049999	0.537293340934	1.0	0.805104408353	0.9986789960369999	0.21486068111499998	0.9993390614669999	0.339198435973	0.999240710992	0.38058506712800005	1.0	0.5643564356440001	0.999399759904	0.0653669724771	0.999699789853	0.117163412127	0.9996497785799999	0.156926995664	1.0	0.786377708978	0.999806725937	0.279018674478	0.9999033536290001	0.411891891892	0.9998757804639999	0.39794078782
