allow_restart	bootstrap	class_weight	criterion	data_transform	imputation_method	impute_labels	impute_seed	learning_rate	max_depth	max_features	min_impurity_split	min_samples_leaf	min_smaples_split	min_weight_fraction_leaf	model_suffix	n_estimators	n_jobs	oob_score	optimizer	percent_to_delete	prediction_mode	random_state	read_parameters	remove_labels	remove_seed	remove_type	restore_forest	sample_weight	seed	shuffle_labels	shuffle_seed	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	2796_precision_Train	2796_precision_Test	2796_recall_Train	2796_recall_Test	2796_fscore_Train	2796_fscore_Test	2796_mcc_Train	2796_mcc_Test	463190_precision_Train	463190_precision_Test	463190_recall_Train	463190_recall_Test	463190_fscore_Train	463190_fscore_Test	463190_mcc_Train	463190_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	588726_precision_Train	588726_precision_Test	588726_recall_Train	588726_recall_Test	588726_fscore_Train	588726_fscore_Test	588726_mcc_Train	588726_mcc_Test	652054_precision_Train	652054_precision_Test	652054_recall_Train	652054_recall_Test	652054_fscore_Train	652054_fscore_Test	652054_mcc_Train	652054_mcc_Test	687014_precision_Train	687014_precision_Test	687014_recall_Train	687014_recall_Test	687014_fscore_Train	687014_fscore_Test	687014_mcc_Train	687014_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	10	740	7	False	Adagrad	0.05	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	134.91927814483645	1.0	0.705046728972	0.999473961073	0.462708537782	0.999736911339	0.558732039698	0.9996340023200001	0.445427193093	1.0	0.759726067317	0.9994650403890001	0.78535924085	0.9997324486299999	0.7723300251809999	0.9995037179090001	0.567019144656	1.0	0.7017045454549999	0.9979523931409999	0.17212543554	0.998975147323	0.276440962507	0.998866598582	0.31777499395500003	1.0	0.543209876543	0.9990506329109999	0.07836153161180001	0.999525091024	0.136964980545	0.9994850925040001	0.184786417793	1.0	0.7323076923080001	0.998973569412	0.17975830815699997	0.999486521181	0.288659793814	0.99943209879	0.33642202513400005	1.0	0.378640776699	0.998254037538	0.0481184454041	0.9991262560070001	0.08538587848929999	0.999015499831	0.10096979843000001	1.0	0.8971684053650001	0.999722453511	0.484312148029	0.9998612074950001	0.6290491118079999	0.999847681251	0.6380314583250001	1.0	0.785249457701	0.999159192825	0.281931464174	0.9995794195990001	0.414899713467	0.999538951903	0.44384982244599996	1.0	0.56170212766	0.998354721948	0.12010919017300001	0.9991766836820001	0.197901049475	0.9991104118590001	0.23515218408799998	1.0	0.7180232558140001	0.9985090204260001	0.206867671692	0.9992539540440001	0.32119635890799997	0.9991065729090001	0.331831282779
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	11	740	7	False	Adagrad	0.15	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	120.53462791442871	1.0	0.703942380591	0.999609870282	0.455593719333	0.9998048970829999	0.553172475424	0.999728064202	0.440463545018	1.0	0.756150822536	0.9995228438510001	0.7823467389669999	0.999761364992	0.7690257625110001	0.9995564088050001	0.560572330774	1.0	0.683333333333	0.9980068337129999	0.171428571429	0.9990024226880001	0.27409470752099996	0.9988961960200001	0.31162915777100003	1.0	0.538461538462	0.999287749288	0.0685663401603	0.999643747773	0.12164296998400001	0.9996139376540001	0.17172065651500001	1.0	0.73597359736	0.998850904912	0.168429003021	0.999425122162	0.274124154886	0.999364330016	0.326440582184	1.0	0.37113402061899997	0.9987727049580001	0.044417026526800005	0.999385975685	0.0793388429752	0.999308568976	0.09516497164889999	1.0	0.892307692308	1.0	0.466613032985	1.0	0.612783940835	1.0	0.6237155230179999	1.0	0.776785714286	0.999370871343	0.271028037383	0.99968533669	0.401847575058	0.9996551764470001	0.432014211889	1.0	0.546255506608	0.998173849525	0.112829845314	0.9990860902940001	0.187028657617	0.9990120260940001	0.22368165435600001	1.0	0.7203647416410001	0.9988337220929999	0.198492462312	0.9994165207969999	0.31122783979	0.9993011409229999	0.32553661007
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	12	740	7	False	Adagrad	0.25	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	106.19769906997679	1.0	0.69647696477	0.9995576199959999	0.441364082434	0.9997787610619999	0.540321369575	0.999691708163	0.427039201324	1.0	0.752619324796	0.9994590574079999	0.7790329868960001	0.999729455529	0.765598401303	0.9994972534250001	0.553965004974	1.0	0.692082111437	0.9980620155040001	0.164459930314	0.9990300678949999	0.26576576576600003	0.998926869896	0.307639148478	1.0	0.537313432836	0.999601116873	0.0641139804096	0.9998005186519999	0.11455847255400001	0.99978359033	0.165760745022	1.0	0.740614334471	0.999349170192	0.163897280967	0.999674479167	0.268398268398	0.999639977784	0.323209741236	1.0	0.356756756757	0.998884239888	0.0407156076496	0.99944180854	0.0730897009967	0.999371630536	0.08770767808970001	1.0	0.90625	1.0	0.44328238133500003	1.0	0.595353862777	1.0	0.612729772468	1.0	0.775743707094	0.999292035398	0.264018691589	0.999645892351	0.393957001743	0.999611695349	0.425859877165	1.0	0.5255813953490001	0.9979270315090001	0.10282074613299999	0.9989624403399999	0.17199391172000003	0.998878588355	0.20800365098	1.0	0.718286655684	0.9986747444149999	0.18257956448899998	0.999336932841	0.29115191986600003	0.9992062770389999	0.31090642788600004
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	13	740	7	False	Adagrad	0.35	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	90.0231704711914	1.0	0.700447700448	0.999614841443	0.42222767419	0.999807383628	0.5268636154909999	0.9997322220909999	0.418270272701	1.0	0.747418932674	0.999609984399	0.774212983883	0.9998049541640001	0.7605800532699999	0.9996374315009999	0.5442694811909999	1.0	0.699669966997	0.9981447124299998	0.147735191638	0.999071494893	0.243958573072	0.998972192893	0.29331264516600003	1.0	0.5203252032519999	0.999540229885	0.0569902048085	0.9997700620829999	0.102728731942	0.999750531769	0.152865718041	1.0	0.7340823970039999	0.9992537313429999	0.148036253776	0.9996267263899999	0.246385920805	0.9995869011220001	0.305139291202	1.0	0.331491712707	0.999037844772	0.0370141887724	0.999518690839	0.0665926748058	0.9994579079979999	0.0777153350701	1.0	0.905923344948	1.0	0.418342719228	1.0	0.572372041827	1.0	0.5943718929240001	1.0	0.782608695652	0.9995904995899999	0.252336448598	0.999795207864	0.38162544169600005	0.999775465148	0.41830402450099996	1.0	0.520833333333	0.997600767754	0.090991810737	0.9987989430700002	0.154918667699	0.9987023326019999	0.194321997104	1.0	0.708719851577	0.999125874126	0.159966499162	0.999562745955	0.261018107277	0.999476530928	0.287165819941
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	14	740	7	False	Adagrad	0.45	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	76.11029267311095	1.0	0.6927326816830001	1.0	0.399901864573	1.0	0.5070773059570001	1.0	0.39992842867	1.0	0.744597534445	0.9997232727609999	0.7733092333179999	0.9998616172329999	0.758681838333	0.9997428713429999	0.540164555839	1.0	0.6702127659570001	0.999557913351	0.13170731707299999	0.9997789078049999	0.220151426907	0.999755360054	0.268842459265	1.0	0.5462962962960001	0.9994556341859999	0.0525378450579	0.9997277429889999	0.0958570268075	0.9997046721610001	0.151589728245	1.0	0.7531380753139999	0.99956043956	0.135951661631	0.999780171466	0.230326295585	0.9997566089480001	0.296981153765	1.0	0.33128834355799996	0.999234889059	0.0333127698951	0.999617298125	0.0605381165919	0.9995694406910001	0.0736337356366	1.0	0.9134615384620001	1.0	0.38213998391000004	1.0	0.538854225752	1.0	0.569807128883	1.0	0.7881136950900001	0.9995183044320001	0.23753894081000002	0.9997590941940001	0.36505086774400003	0.999735756431	0.40725157990599997	1.0	0.510309278351	0.998288648032	0.09008189262970001	0.999143591208	0.15313225058	0.99907494722	0.19071060378199997	1.0	0.718309859155	0.999485066941	0.149497487437	0.999742467165	0.247487001733	0.999691455284	0.280210646852
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	15	740	7	False	Adagrad	0.55	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	61.05886316299439	1.0	0.690909090909	1.0	0.372914622179	1.0	0.484384958572	1.0	0.382513936695	1.0	0.738775510204	0.999774062359	0.763367977105	0.999887018416	0.7508704348469999	0.999790422022	0.5262455626100001	1.0	0.68	0.9994620763850001	0.11846689895500001	0.9997309658329999	0.20178041542999997	0.999702179277	0.257186397457	1.0	0.514851485149	0.999338186631	0.0463045414069	0.9996689837799999	0.08496732026139998	0.9996407845440001	0.136697326524	1.0	0.754545454545	1.0	0.125377643505	1.0	0.215025906736	1.0	0.285345793429	1.0	0.34782608695699996	0.999066728885	0.029611351017900002	0.999533146592	0.0545764638999	0.999474664512	0.07284322223039999	1.0	0.896694214876	1.0	0.34915526950900005	1.0	0.50260567458	1.0	0.537864966479	1.0	0.7906336088150001	0.999413833529	0.223520249221	0.999706830841	0.348512446873	0.999678303811	0.39550292185999997	1.0	0.494505494505	0.9986301369859999	0.0818926296633	0.99931459904	0.140515222482	0.9992585105410001	0.177900838367	1.0	0.709821428571	1.0	0.133165829146	1.0	0.224259520451	1.0	0.261469956514
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	16	740	7	False	Adagrad	0.65	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	47.41761302947998	1.0	0.691469194313	1.0	0.357948969578	1.0	0.471710313611	1.0	0.37373081636100003	1.0	0.728421970357	0.999709639954	0.755083596927	0.9998547988959999	0.7415132016859999	0.999730565285	0.507784266304	1.0	0.688118811881	0.9992987377279999	0.0968641114983	0.999649245879	0.169822846671	0.999612307304	0.234021270077	1.0	0.425	0.9991445680069999	0.0302760463045	0.999572100984	0.0565253532835	0.999535886001	0.0965095860413	1.0	0.739583333333	1.0	0.107250755287	1.0	0.187335092348	1.0	0.260279791174	1.0	0.361111111111	0.999386879215	0.024059222702	0.9996933456	0.0451127819549	0.999655820739	0.06802927096769999	1.0	0.903153153153	1.0	0.322606596943	1.0	0.47540011855400005	1.0	0.518517086272	1.0	0.7976878612720001	0.9992337164749999	0.214953271028	0.999616711384	0.338650306748	0.9995801144099999	0.38978106889799996	1.0	0.47445255474500003	0.9982409850480001	0.059144676979099996	0.99911971831	0.105177993528	0.999047697539	0.14669547619999998	1.0	0.69	1.0	0.11557788944700001	1.0	0.19799139167899998	1.0	0.237615568088
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	17	740	7	False	Adagrad	0.75	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	34.178555965423584	1.0	0.6763978228599999	1.0	0.335377821394	1.0	0.448417254387	1.0	0.350862353166	1.0	0.7219947353030001	0.9997966653110001	0.743636089773	0.999898322318	0.732655635527	0.9998113760259999	0.492251656268	1.0	0.7023809523810001	1.0	0.0822299651568	1.0	0.14722395508400002	1.0	0.21833841455699998	1.0	0.478873239437	1.0	0.0302760463045	1.0	0.0569514237856	1.0	0.105040166518	1.0	0.731343283582	1.0	0.0740181268882	1.0	0.134430727023	1.0	0.21422762881700003	1.0	0.34736842105300003	1.0	0.0203578038248	1.0	0.0384615384615	1.0	0.0602280392327	1.0	0.909090909091	1.0	0.297666934835	1.0	0.448484848485	1.0	0.49938578477799994	1.0	0.7956656346750001	0.9989106753810001	0.20015576324	0.999455040872	0.319850653391	0.999403933855	0.37521577051399996	1.0	0.495238095238	0.997490589711	0.0473157415833	0.998743718593	0.0863787375415	0.9986433321799999	0.134993004902	1.0	0.643916913947	1.0	0.0908710217755	1.0	0.159266055046	1.0	0.198399853435
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	18	740	7	False	Adagrad	0.85	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	24.016566514968872	1.0	0.652151101784	1.0	0.304955839058	1.0	0.41558007355400006	1.0	0.318044881705	1.0	0.701182167782	0.99966588707	0.7415273384550001	0.9998329156219999	0.720790629575	0.999686229713	0.463902615082	1.0	0.653465346535	1.0	0.045993031358900004	1.0	0.0859375	1.0	0.15515498684499998	1.0	0.448275862069	1.0	0.0231522707035	1.0	0.0440304826418	1.0	0.08763413969860001	1.0	0.7	1.0	0.0528700906344	1.0	0.0983146067416	1.0	0.175764421616	1.0	0.34285714285700003	1.0	0.014805675508900001	1.0	0.028385570668200005	1.0	0.0506553714074	1.0	0.924092409241	1.0	0.2252614642	1.0	0.362225097025	1.0	0.4371083641	1.0	0.778280542986	0.998158379374	0.133956386293	0.9990783410140001	0.228571428571	0.998993486978	0.301613343011	1.0	0.45454545454499995	0.995623632385	0.022747952684299997	0.997807017544	0.0433275563258	0.9976415626430001	0.08803305673089999	1.0	0.617647058824	1.0	0.061557788944699994	1.0	0.11195734958100001	1.0	0.156970602014
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	19	740	7	False	Adagrad	0.95	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	12.451619148254395	1.0	0.647373107747	1.0	0.17836113837099998	1.0	0.279669167148	1.0	0.233625405893	1.0	0.669843049327	0.999002991027	0.719987949992	0.999501246883	0.6940108892919999	0.999059407271	0.408431864374	1.0	0.672727272727	1.0	0.0257839721254	1.0	0.0496644295302	1.0	0.11829360259600001	1.0	0.375	1.0	0.010685663401600001	1.0	0.0207792207792	1.0	0.05213021641480001	1.0	0.666666666667	1.0	0.018126888217499998	1.0	0.0352941176471	1.0	0.0994414968814	1.0	0.33333333333299997	1.0	0.00740283775447	1.0	0.014484007242	1.0	0.034773572843400005	1.0	0.91724137931	1.0	0.10699919549499999	1.0	0.191642651297	1.0	0.298215509173	1.0	0.72380952381	0.9944134078210001	0.05919003115259999	0.997198879552	0.10943124550000001	0.996947720024	0.190649551835	1.0	0.41935483871	0.9928571428569999	0.0118289353958	0.996415770609	0.023008849557500002	0.9961722845569999	0.0598760477171	1.0	0.6339285714289999	1.0	0.0297319932998	1.0	0.0568	1.0	0.111079856152
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	20	740	7	False	Adagrad	0.025	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	141.01096534729004	1.0	0.705113848451	0.999488316561	0.463444553484	0.999744092809	0.559289415248	0.999643751308	0.445908828916	1.0	0.760856893034	0.999478759447	0.7864136165090001	0.9997393117829999	0.773424190801	0.9995164334569999	0.569127803508	1.0	0.706371191136	0.998008959681	0.17770034843199997	0.9990034877930001	0.283964365256	0.998897678524	0.32441666963599997	1.0	0.552147239264	0.999073215941	0.080142475512	0.9995363931389999	0.139968895801	0.9994974228319999	0.188930882313	1.0	0.730303030303	0.9990004997499999	0.182024169184	0.9995	0.291414752116	0.999446964279	0.33799767280799997	1.0	0.388349514563	0.99830292745	0.049352251696499996	0.9991507431000001	0.0875752599891	0.999042776735	0.10467360940199999	1.0	0.903703703704	0.999729656664	0.490748189863	0.999864810058	0.6360792492180001	0.9998516296709999	0.645190156566	1.0	0.784946236559	0.999180551762	0.284267912773	0.999590107938	0.417381360778	0.999550675387	0.44564153520800004	1.0	0.556485355649	0.9984020453820001	0.12101910828	0.9992003838160001	0.19880418535100003	0.999135780884	0.23462481106999997	1.0	0.7134587554269999	0.9985450312819999	0.206448911223	0.9992719860220001	0.320233842157	0.999128414772	0.329831257611
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	21	740	7	False	Adagrad	0.125	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	124.33602786064148	1.0	0.70145359672	0.9995262459729999	0.461727183513	0.999763066863	0.556887113478	0.999669780343	0.442415702449	1.0	0.754327272727	0.9995363931389999	0.781141738214	0.999768142824	0.7675003699869999	0.9995690622669999	0.55751044936	1.0	0.7272727272730001	0.9980571745769999	0.178397212544	0.9990276427279999	0.286513710129	0.998924472939	0.331298248961	1.0	0.532894736842	0.9993117687540001	0.07212822796080001	0.9996557659209999	0.127058823529	0.999626791129	0.174953102596	1.0	0.71746031746	0.998880492583	0.17069486404800002	0.999439932792	0.27577791336199997	0.999380889773	0.323396498333	1.0	0.358585858586	0.998569384835	0.0438001233806	0.999284180387	0.0780648708081	0.999193991144	0.091462938225	1.0	0.889739663093	1.0	0.467417538214	1.0	0.612869198312	1.0	0.623227575203	1.0	0.781181619256	0.999389126451	0.27803738317800003	0.999694469905	0.410109132682	0.9996651677349999	0.439269537985	1.0	0.55	0.9982181040629999	0.110100090992	0.999108257535	0.18347232752099998	0.999036324267	0.221908499626	1.0	0.7221396731049999	0.9987073840690001	0.20351758794	0.99935327405	0.317543286508	0.9992251633849999	0.330466704373
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	22	740	7	False	Adagrad	0.225	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	108.29755091667177	1.0	0.6986831913249999	0.999571780323	0.44259077526999996	0.999785844309	0.541904475819	0.9997016037819999	0.42923612938699995	1.0	0.75167589624	0.999476268412	0.7769242355779999	0.999738065615	0.764091548774	0.999513427038	0.551359846395	1.0	0.6893491124259999	0.99812967581	0.162369337979	0.999063962559	0.262831359278	0.9989640405	0.3048340606	1.0	0.550724637681	0.999225406662	0.0676758682102	0.999612553274	0.12053925455999999	0.9995798406799999	0.173163078326	1.0	0.728813559322	0.9993674889309999	0.162386706949	0.999683644416	0.265596046943	0.999650268588	0.3184234528	1.0	0.34806629834299996	0.9989261744969999	0.038864898211	0.9994627988179999	0.0699223085461	0.999394827246	0.0836370493346	1.0	0.9048387096770001	1.0	0.45132743362800004	1.0	0.602254428341	1.0	0.617952885275	1.0	0.774712643678	0.9993117687540001	0.26246105919	0.9996557659209999	0.39208842350199996	0.999622683908	0.424214381029	1.0	0.530973451327	0.997995991984	0.109190172884	0.9989969909729999	0.18113207547200003	0.9989158139799998	0.215908046821	1.0	0.713141025641	0.9987167736020001	0.18634840871	0.999357974869	0.295484727756	0.9992315343729999	0.31247810124000003
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	23	740	7	False	Adagrad	0.325	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	93.11406183242798	1.0	0.6967015285600001	0.99963013192	0.42492639843	0.999815031753	0.5278878390730001	0.999742574858	0.41743792689000003	1.0	0.7486227892139999	0.999549887472	0.777827986142	0.999774893074	0.7629459998520001	0.999581119757	0.548222323249	1.0	0.683229813665	0.9982181040629999	0.15331010453	0.999108257535	0.250426863973	0.999012585719	0.294268086638	1.0	0.535433070866	0.9995559502660001	0.060552092609099994	0.999777925827	0.1088	0.9997591228020001	0.160671177729	1.0	0.7196969696969999	0.9992800575949999	0.143504531722	0.999639899172	0.23929471032699998	0.9996015539650001	0.29657883603199997	1.0	0.34269662921300004	0.998759689922	0.0376310919186	0.99937946013	0.0678154530295	0.999301514965	0.0810298804202	1.0	0.904923599321	1.0	0.428801287208	1.0	0.5818777292580001	1.0	0.601683316112	1.0	0.7951807228919999	0.999605055292	0.257009345794	0.999802488643	0.388463802237	0.9997834793289999	0.42642948751000004	1.0	0.517412935323	0.9976947902259999	0.0946314831665	0.998846065082	0.16	0.998752983044	0.197354400011	1.0	0.7169117647059999	0.9987352445190001	0.163316582915	0.9993672221050001	0.266030013643	0.999242825724	0.292918069342
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	24	740	7	False	Adagrad	0.425	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	78.8534631729126	1.0	0.693501048218	0.999854142357	0.40578999018600004	0.9999270658600001	0.511995047206	0.999898789639	0.403945265379	1.0	0.745957756737	0.9996467367309999	0.771351107094	0.999823337161	0.7584419431280001	0.999672036326	0.5405217967979999	1.0	0.6993006993009999	0.998736310025	0.1393728223	0.9993677555320001	0.232423009878	0.999300318444	0.284616152208	1.0	0.544642857143	0.9994767137620001	0.054318788958099995	0.999738288406	0.09878542510119999	0.999716228735	0.153847060555	1.0	0.738589211618	0.999578947368	0.134441087613	0.999789429354	0.22747603833900001	0.999766893856	0.291668606526	1.0	0.331325301205	0.999269005848	0.0339296730413	0.999634369287	0.061555679910500004	0.999588582367	0.0743288245137	1.0	0.906077348066	1.0	0.395816572808	1.0	0.5509518477040001	1.0	0.577552281658	1.0	0.782716049383	0.999541284404	0.246884735202	0.999770589585	0.375370041445	0.9997482554129999	0.413661632482	1.0	0.5125628140699999	0.99782490484	0.09281164695180001	0.9989112683720001	0.15716486902899998	0.998823846663	0.194192352866	1.0	0.715139442231	0.99925980755	0.150335008375	0.999629766753	0.248442906574	0.999556635378	0.280045508995
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	25	740	7	False	Adagrad	0.525	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	64.34811639785768	1.0	0.6948924731180001	1.0	0.380520117763	1.0	0.491756499683	1.0	0.389600384952	1.0	0.741075331488	0.999785683669	0.7660792287999999	0.99989283035	0.7533698711300001	0.9998014173190001	0.530919346256	1.0	0.68992248062	0.9994882292730001	0.12404181184699999	0.999744049143	0.210277613703	0.999716788476	0.265821692748	1.0	0.5	0.999371859296	0.0489759572573	0.999685830977	0.0892133008921	0.999659117469	0.137841249026	1.0	0.763157894737	1.0	0.131419939577	1.0	0.224226804124	1.0	0.29435393578499996	1.0	0.358620689655	0.999118165785	0.0320789636027	0.999558888399	0.0588901472254	0.999503459218	0.07813387162610001	1.0	0.90243902439	1.0	0.357200321802	1.0	0.51181556196	1.0	0.546300439579	1.0	0.79945799458	0.9994444444439999	0.229750778816	0.9997221450399999	0.356926799758	0.9996951183939999	0.403869858511	1.0	0.48351648351599996	0.998702983139	0.08007279344860001	0.999351070733	0.13739266198300001	0.999297918381	0.173215353549	1.0	0.6980728051389999	0.999704753469	0.136515912898	0.999852354939	0.228371278459	0.9998227524269999	0.26134977055799996
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	26	740	7	False	Adagrad	0.625	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	50.96142387390137	1.0	0.690968955786	1.0	0.36040235525	1.0	0.473718155434	1.0	0.374929344409	1.0	0.732769925688	0.999728960564	0.757493598433	0.999864461914	0.744926677529	0.999748524617	0.514843654781	1.0	0.677272727273	0.999349381913	0.103832752613	0.9996745850959999	0.18006042296100003	0.999640082481	0.239868654603	1.0	0.45454545454499995	0.999200639488	0.0356188780053	0.9996001599359999	0.0660611065235	0.999566356809	0.10989344482	1.0	0.75	1.0	0.108761329305	1.0	0.189973614776	1.0	0.264473557856	1.0	0.367521367521	0.9994311717859999	0.026526835286900002	0.999715504979	0.0494821634062	0.999680452306	0.0726668523341	1.0	0.9046563192899999	1.0	0.328238133548	1.0	0.48170011806400004	1.0	0.523684501206	1.0	0.796143250689	0.9992892679459999	0.22507788161999998	0.9996445076430001	0.350941105039	0.99961032409	0.398614304396	1.0	0.503448275862	0.9983606557379999	0.066424021838	0.999179655455	0.11736334405099999	0.999112399577	0.161981301784	1.0	0.697183098592	1.0	0.124371859296	1.0	0.211087420043	1.0	0.248824314806
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	27	740	7	False	Adagrad	0.725	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	38.00307154655457	1.0	0.687192118227	1.0	0.342247301276	1.0	0.45692761218500005	1.0	0.361513225758	1.0	0.7244645198890001	0.99981525956	0.7489079680670001	0.999907621247	0.736483483928	0.999828540796	0.498767963306	1.0	0.675675675676	1.0	0.0871080139373	1.0	0.15432098765399999	1.0	0.219079086371	1.0	0.464788732394	1.0	0.0293855743544	1.0	0.055276381909499996	1.0	0.101340797971	1.0	0.740506329114	1.0	0.08836858006039999	1.0	0.157894736842	1.0	0.236163305964	1.0	0.40217391304300004	1.0	0.0228254164096	1.0	0.04319906596609999	1.0	0.0731790566388	1.0	0.9106280193240001	1.0	0.30329847144	1.0	0.45503922752	1.0	0.504732005367	1.0	0.78313253012	0.9990099009899999	0.202492211838	0.9995047053	0.32178217821800004	0.999458229849	0.373769402457	1.0	0.504273504274	0.9977553310889999	0.053685168334800006	0.998876404494	0.09703947368419999	0.9987849259280001	0.145640608522	1.0	0.650887573964	1.0	0.09212730318260001	1.0	0.161408657373	1.0	0.201610858835
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	28	740	7	False	Adagrad	0.825	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	25.24512553215027	1.0	0.668689934244	1.0	0.324337585868	1.0	0.43680819428400003	1.0	0.33954865369599996	1.0	0.7074025405169999	0.9997108155	0.729778581112	0.99985538684	0.718416370107	0.9997307192730001	0.46482615060099997	1.0	0.702479338843	1.0	0.059233449477399995	1.0	0.10925449871500001	1.0	0.185018135036	1.0	0.451612903226	1.0	0.0249332146037	1.0	0.047257383966199995	1.0	0.09143722052480001	1.0	0.6875	1.0	0.058157099697900005	1.0	0.10724233983300001	1.0	0.18225791522999998	1.0	0.33333333333299997	1.0	0.0160394818014	1.0	0.030606238964100002	1.0	0.0512612478993	1.0	0.9120234604109999	1.0	0.250201126307	1.0	0.392676767677	1.0	0.457644761141	1.0	0.7837837837839999	0.9984520123839999	0.158099688474	0.999225406662	0.263123784835	0.999152468203	0.329575141762	1.0	0.44117647058799997	0.996268656716	0.0272975432211	0.998130841121	0.0514138817481	0.997988606002	0.09446033705189999	1.0	0.6353383458649999	1.0	0.070770519263	1.0	0.127354935946	1.0	0.172648081672
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	29	740	7	False	Adagrad	0.925	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	14.124239921569824	1.0	0.6375087473759999	1.0	0.22350343474	1.0	0.330971843778	1.0	0.259381835068	1.0	0.6808120682359999	0.999334664005	0.727368579605	0.9996672212980001	0.703320710749	0.9993728671969999	0.42789920552599997	1.0	0.705882352941	1.0	0.0334494773519	1.0	0.063872255489	1.0	0.139223085464	1.0	0.413793103448	1.0	0.010685663401600001	1.0	0.020833333333299998	1.0	0.056123539863200005	1.0	0.7659574468089999	1.0	0.0271903323263	1.0	0.052516411378600004	1.0	0.133343440322	1.0	0.266666666667	1.0	0.00740283775447	1.0	0.0144057623049	1.0	0.027071190475400003	1.0	0.911764705882	1.0	0.149637972647	1.0	0.257083621285	1.0	0.352125596823	1.0	0.777108433735	0.996415770609	0.10046728972	0.9982046678640001	0.177931034483	0.9980354532260001	0.260445381665	1.0	0.393939393939	0.995391705069	0.0118289353958	0.997690531178	0.0229681978799	0.9975260040520001	0.0571915934665	1.0	0.63768115942	1.0	0.036850921273	1.0	0.0696753760887	1.0	0.124408295814
